"","vin","stock_number","is_new","year","make","model","body_style","trim","odometer","color","color","price","image_url","url","interior_color","fuel_type"
456,"1GCUDEED9NZ550430","A48347PT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab RST",10402,"Blue","",52342.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/90cdbcf7a36f3c5b49e083110bdc68eddef330b8.jpg","https://dealer.vip/Pbr07aF1ex2_","",""
457,"3GNCJNSB9KL176094","A48342PT",False,2019,"Chevrolet","Trax","","Utility 4D L",96970,"Blue","",13989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/66605341df1a052bb57d7a54466ec1cee85f9e12.jpg","https://dealer.vip/jnvbjVKoaYgg","",""
458,"1G1JG6SB1L4134555","A48350BP",False,2020,"Chevrolet","Sonic","","Hatchback 5D",54859,"Blue","",16125.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/27fe8682fee28c1889dfd060e02a5456e94cdb8b.jpg","https://dealer.vip/icPnvarfTs2L","",""
459,"1C4HJXEN1MW592587","A48329NA",False,2021,"Jeep","Wrangler","","4D Sahara 4W",73969,"White","",38640.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f8ab73f2d895522ae4ec9df1eccbf279e2934846.jpg","https://dealer.vip/34zSd_JT3zCa","",""
460,"1FTFX1EGXHFA95564","A48339PT",False,2017,"Ford","F-150","","Supercab XLT",149434,"White","",22989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/85235c6e6410e946f02756c8fe8658835ff8c3c7.jpg","https://dealer.vip/DpauRGy2R-3Z","",""
461,"3GNCJKSB6KL404776","A48338PT",False,2019,"Chevrolet","Trax","","Utility 4D L",144483,"Silver","",10989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3375ec7190522dad019ef827ad9dce16ffb11c7d.jpg","https://dealer.vip/8tA3m3t47vu5","",""
462,"1GTU9FEL3KZ271260","A48335PT",False,2019,"GMC","Sierra 1500","","Crew Cab Den",85874,"White","",43968.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f7045da6f97c067365b6cf77209859522f193ee7.jpg","https://dealer.vip/sWV-o0FgR8R0","",""
463,"1GYKPFRS2MZ161568","A48286HA",False,2021,"Cadillac","XT6","","Util 4D Prem",51656,"Black","",42630.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/cbc4ee139bf7816458237781ac7c950984b07e43.jpg","https://dealer.vip/bNEYi7d2gpxf","",""
464,"3GCPYFED3MG100889","A48297GT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab LT ",79387,"White","",42393.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/13360a25de57f2b393b520a2bddcc577c6f4797a.jpg","https://dealer.vip/EqbZM0ouFCwv","",""
465,"3GCPDBEK1NG564073","A48309GT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab Cus",27533,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/65428dbcb4176e32be681f4df17499cf3e643b9d.jpg","https://dealer.vip/GR2MGe3czOzQ","",""
466,"3GCUDFEL2NG604793","A48289PT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab LT ",29741,"Red","",55989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/57864106fbb383aed4dd8ffb8d77095480ec89cd.jpg","https://dealer.vip/gfw0nBea7YjB","",""
467,"1GNSKTKL5PR188863","A48293PT",False,2023,"Chevrolet","Tahoe","","Utility 4D H",20048,"White","",79989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/1ca96a070b8f6c0d57e4773905d01005a819e2a6.jpg","https://dealer.vip/EOSiH4cbbiQi","",""
468,"1FTEW1EPXLFA31905","A48276HA",False,2020,"Ford","F-150","","Crew Cab XLT",87005,"Gray","",32602.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/83efc04046f4fe35d9d2f76f2b55f355d5553c6f.jpg","https://dealer.vip/_fVrBcbSYi-q","",""
469,"1GCWGAFP5M1301394","A48185BP",False,2021,"Chevrolet Commercial","Medium Duty Cargo Van","","2500 Cargo V",131265,"White","",29989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/df30adf056859bc1bf0e2da67150db484e0d66d6.jpg","https://dealer.vip/q9MiMmkL7bFD","",""
470,"1GNSKMKD0PR251365","A48227YT",False,2023,"Chevrolet","Tahoe","","Utility 4D L",9567,"Gray","",60950.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9cec922a65bb46414eaaad2a5c0a696c585f528c.jpg","https://dealer.vip/TQgNomX0KDXT","",""
471,"1GCWGAFP3N1218841","A48228BP",False,2022,"Chevrolet Commercial","Medium Duty Cargo Van","","2500 Cargo V",103570,"White","",30989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/435b8a5260b975967e297f9c721b2b9a75450994.jpg","https://dealer.vip/h_haUowFGdWj","",""
472,"3GTUUDEL4PG140946","A48209GT",False,2023,"GMC","Sierra 1500","","Crew Cab SLT",6585,"Blue","",62910.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/26e724aa813b849437e6314055f756034eadc5a0.jpg","https://dealer.vip/x-4O0LEx52cp","",""
473,"1GKKNRLS3MZ142781","A48215YT",False,2021,"GMC","Acadia","","Utility 4D S",24533,"Black","",31815.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/fa26e88376a21ca23640ec0b0879e0ce25613c8a.jpg","https://dealer.vip/9RRDfbaOmLWN","",""
474,"1GKKNUL4XPZ148697","A48167NA",False,2023,"GMC","Acadia","","SLT AWD I4",19596,"Black","",36989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/fe441b64a0554e6f658b971a072443834aa0bdfe.jpg","https://dealer.vip/6w4NwxWQX2_F","",""
475,"3GKALYEG6PL219921","A48158NA",False,2023,"GMC","Terrain","","AT4 AWD",12119,"Gray","",34623.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3fb33bf7a154be3049f15cbacb013e4a6ccdb97e.jpg","https://dealer.vip/n18dtyPFsBL4","",""
476,"3GNAXNEV8MS123228","A48171NA",False,2021,"Chevrolet","Equinox","","Premier 2WD",14958,"White","",29400.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d1702d598e3701675372dfdd6233cdaff8871167.jpg","https://dealer.vip/-IX0BrHtPhu9","",""
477,"3GNKBKRS7MS501444","A48156NA",False,2021,"Chevrolet","Blazer","","4D RS AWD",37220,"Blue","",35805.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8174afb0f5f6b8fb97778d47d955ed9386de77a0.jpg","https://dealer.vip/AQJJjta2iD95","",""
478,"1GCWGAFP7M1226293","A48187BP",False,2021,"Chevrolet Commercial","Medium Duty Cargo Van","","2500 Cargo V",107338,"White","",32989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7c0176967d7c41c9a89a243e7ed4f814320bac30.jpg","https://dealer.vip/3H9PCYSNWP66","",""
479,"1GCWGAFP2M1233149","A48186BP",False,2021,"Chevrolet Commercial","Medium Duty Cargo Van","","2500 Cargo V",113061,"White","",27989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/83b214e7a654faf20d133092e77c42cfb1db06a7.jpg","https://dealer.vip/yubtAhmdvjnU","",""
480,"1G1ZD5ST1PF244739","A48142PT",False,2023,"Chevrolet","Malibu","","Sedan 4D LT",4501,"Gray","",25488.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/419a616584a6d624b8ddfc612507f8e6ea46a826.jpg","https://dealer.vip/i8pwqLI8DzlF","",""
481,"3GCUYDED0MG118791","A48128MT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab LT ",29884,"Red","",43837.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/92a4209b897a66d711dae0b4f5c873595b309109.jpg","https://dealer.vip/JMdzhQZZqMwU","",""
482,"3GNKBLRS2MS526533","A48138HA",False,2021,"Chevrolet","Blazer","","Utility 4D P",24204,"White","",36423.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7b1d9e8bc62935f8cbe801dc47c4e04dcc62a0b3.jpg","https://dealer.vip/FO9aL1YrRs6J","",""
483,"2T1BU4EE9DC010563","A48126GP",False,2013,"Toyota","Corolla","","Sedan 4D L I",160845,"Red","",10989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ac792ae4a2b8afe2c6f828536afd86c4ae183e9c.jpg","https://dealer.vip/OIvdnGdB7ag6","",""
484,"3GCUKRECXHG421296","A48162GT",False,2017,"Chevrolet","Silverado 1500","","Crew Cab LT ",119514,"Red","",26853.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/61dec3f3e61e96d17ca893e14bbb1b47020accdf.jpg","https://dealer.vip/ifWrgLnnVr8_","",""
485,"3GNKBKRS4RS130315","A48055GT",False,2024,"Chevrolet","Blazer","","Utility 4D R",4258,"Red","",47989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/febbbccb7638c26fbf81dfcec5fbab4d4892022d.jpg","https://dealer.vip/z4RY_8vxixkP","",""
486,"1HGCP2F79CA007277","A48037YT",False,2012,"Honda","Accord","","Sedan 4D EX",105276,"Blue","",11999.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ee6d3b37ab8540fa9c3b993239ad1418773524af.jpg","https://dealer.vip/bVkDJ6ffrQl4","",""
487,"1C6RRFFG9PN567266","A48012GT",False,2023,"Ram","Ram 1500","","Crew Bighorn",39550,"White","",39989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/700a1743562149b98618fffcd4ae1416872f4c63.jpg","https://dealer.vip/S39VB-3n3GXw","",""
488,"1G1YB2D45P5141271","A48004GP",False,2023,"Chevrolet","Corvette","","Coupe 2D 2LT",602,"Blue","",81989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d26118bcd2293feb89885f0cb4f9779571e965ae.jpg","https://dealer.vip/qNG11KxCqqdP","",""
489,"KNDPUCAF3P7036340","A48006NA",False,2023,"Kia","Sportage","","4D LX AWD",57474,"Black","",24625.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/07fcbe1dad91535caccb4bd5ed7fd2fb42e3e559.jpg","https://dealer.vip/Kk-2ufrBbBS-","",""
490,"1GNSKPKD3PR111568","A48019GT",False,2023,"Chevrolet","Tahoe","","Utility 4D Z",30522,"Black","",67425.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/cd6a6463ad44ed6db66f9f02f82eb111f3c63642.jpg","https://dealer.vip/IkyXEHB_1sQT","",""
491,"3GCPDFEK6NG642242","A48016GT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab LT ",22465,"Gray","",49350.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9bf7efb8336a2749fd3ba8757da6e713aa97630e.jpg","https://dealer.vip/SwMg_mHC1YjH","",""
492,"NM0LE6E79H1309122","A48010ST",False,2017,"Ford Commercial","Transit Connect","","Cargo Van XL",130470,"White","",19989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/af4c58180d51f888da15fb5bf10fd9ae9098fdb9.jpg","https://dealer.vip/iiwWZkYA6bR7","",""
493,"1GCRYEED9LZ374700","A48018GT",False,2020,"Chevrolet","Silverado 1500","","Extended Cab",78999,"Blue","",34435.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f3b268cd7461c7b8cc184b59f16437b452e29665.jpg","https://dealer.vip/Cf4ic2Vn7cZ5","",""
494,"3GNKBKRS8NS160007","A47981GP",False,2022,"Chevrolet","Blazer","","Utility 4D R",11210,"Red","",37725.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/5734f8006356d0252d9c50367d493c89633c1aa4.jpg","https://dealer.vip/dOnbdEVuNI0p","",""
495,"WAUEAAF4XNN014501","A47970HA",False,2022,"Audi","A4","","Sedan 4D S-L",23571,"Blue","",33775.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/50fef3cfd55d8c90f104e1f8372353131e4d3f65.jpg","https://dealer.vip/z7yTM3atbGNt","",""
496,"3GCPACEK4PG134880","A47974GT",False,2023,"Chevrolet","Silverado 1500","","Crew Cab LT ",18820,"Blue","",43425.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/ebf080e0f58db919df00cf0c4c89cf19d434aa4d.jpg","https://dealer.vip/sJJxv37TwpWQ","",""
497,"1FMCU9J9XNUA82463","A47966YP",False,2022,"Ford","Escape","","Utility 4D T",3580,"Blue","",31025.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/15f8079aa586222a9cc7dece779bd4c595980787.jpg","https://dealer.vip/50OHDY6IQmX6","",""
498,"WMZYW7C08L3L31661","A47972NA",False,2020,"Mini","Cooper Countryman","","Countryman S",82530,"White","",22850.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a4f0bb014df8512602de71a5abac966753d0e683.jpg","https://dealer.vip/5r4s8XmpxzjM","",""
499,"1GCRABEK8PZ326273","A47963YT",False,2023,"Chevrolet","Silverado 1500","","Extended Cab",12201,"White","",37575.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2ea1e184af3c409d88bc7f04bb0b590ce648fbaa.jpg","https://dealer.vip/-mmo4zpyU2Fb","",""
500,"1GCGTCEN9N1101440","A47965GT",False,2022,"Chevrolet","Colorado","","Crew Cab LT ",41618,"Black","",33535.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/8544e8ed67e6e1b66da44169b5c25ee271dc02fc.jpg","https://dealer.vip/tXAgVfEG7Dx4","",""
501,"2FMPK4K9XNBA32595","A47954AA",False,2022,"Ford","Edge","","Utility 4D T",36829,"Gray","",29989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a7667127b8a5dbcaf89068672f2734d6205a41b3.jpg","https://dealer.vip/UBq92TS8QkTj","",""
502,"1GC0CVCG1BF102002","G47941HA",False,2011,"Chevrolet","Silverado 2500 HD","","Regular Cab ",128287,"White","",16840.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/acb9c77ca995385d74d5d8f93f33f0441294da33.jpg","https://dealer.vip/zEcdGKmgyMqC","",""
503,"3GCUDFEL2NG516374","A47949GT",False,2022,"Chevrolet","Silverado 1500","","Crew Cab LT ",31492,"Black","",52925.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/dbfb5512cd016cbcab7cf45959eda6f13c8309ca.jpg","https://dealer.vip/_BSSTkpUOtZB","",""
504,"1GCPYFED7MZ406705","A47922PT",False,2021,"Chevrolet","Silverado 1500","","Crew Cab LT ",49886,"Black","",42850.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/2467986a666ad0ebc3f83f70f8f6724d76cda6ff.jpg","https://dealer.vip/bcEUBHgN36IK","",""
505,"1G1FD1RS3N0122943","A47917ZT",False,2022,"Chevrolet","Camaro","","Coupe 2D 2LT",8398,"White","",38425.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/273a1a0213745dd8c35b6a23fc719bcb232585f7.jpg","https://dealer.vip/xWpwgWsO5SGt","",""
506,"JM1BPBJY0M1403271","A47918YT",False,2021,"Mazda","Mazda3","","Hatchback 5D",73532,"Gray","",25125.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/76557442918cb0d108c527578bc9ccc8097ecaa8.jpg","https://dealer.vip/NiZ4WdSpKHmp","",""
507,"SAJXJ2GD0F8V84198","A47898HP",False,2015,"Jaguar","XJL","","Portfolio",63745,"Blue","",25989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d35b00e548e4a7a31df28648e31d38588dececc5.jpg","https://dealer.vip/hGQdrTDejA5a","",""
508,"1N4BZ0CP8GC304845","A47904NA",False,2016,"Nissan","Leaf","","5D SV Electr",44129,"Gray","",8950.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/159e7dfb26fb65f06612dc5b63789d8d9f0e0be6.jpg","https://dealer.vip/OM-Sle-malno","",""
509,"JF1VBAB62P8817673","A47896GT",False,2023,"Subaru","WRX","","Sedan 4D AWD",683,"Silver","",31175.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/d181c113299600b302d45764ca90cf70cec0b6ab.jpg","https://dealer.vip/9cFW3QtY6ZdI","",""
510,"JM3KFBE25K0673521","A47905NA",False,2019,"Mazda","CX-5","","Signature AW",61938,"Black","",29989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/93ef8c09d6f1c376944caea533404dd5b3fd71d1.jpg","https://dealer.vip/vGGanne_747s","",""
511,"WD4PG2EE2J3397629","A47902HA",False,2018,"Mercedes-benz","Metris","","Passenger Va",98356,"Black","",21125.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/264b4479919b6d647ffc65851cc37c4dfebe971e.jpg","https://dealer.vip/5lfaSaoG_PIt","",""
512,"JN1BJ1CP8JW155238","A47861NP",False,2018,"Nissan","Rogue Sport","","Utility 4D S",71517,"Black","",13989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a4507345d5dad7fdc5ba25c189a80fc777377855.jpg","https://dealer.vip/iU8AMGm-4mLY","",""
513,"1C4HJXDN2MW524252","A47863NA",False,2021,"Jeep","Wrangler","","4D Sport 4WD",65524,"Red","",33800.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/24bf3083c201b12fd8641744844df06203b19451.jpg","https://dealer.vip/SxDb0imbriLu","",""
514,"1GCGTBEN9N1311403","A47845YT",False,2022,"Chevrolet","Colorado","","Crew Cab Wor",12762,"Black","",32950.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/4f3343ce897784c3673e568bf0d539aacc94f384.jpg","https://dealer.vip/nOEyYOzRYQVK","",""
515,"1GNSKSKD4PR338139","A47829ST",False,2023,"Chevrolet","Tahoe","","Utility 4D P",10673,"Gray","",71900.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/dc1fd0c9bebd374b8b504073da4840e86041dbb1.jpg","https://dealer.vip/X9Z-pyodASO7","",""
516,"1GNSKPKD9NR205323","A47822PT",False,2022,"Chevrolet","Tahoe","","Utility 4D Z",35624,"White","",64400.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3095edde7fd36e9c6f68e77e42d30bf003fe7db8.jpg","https://dealer.vip/ghCbc7WxbJsz","",""
517,"3GNKBKRS7MS572272","A47820YT",False,2021,"Chevrolet","Blazer","","Utility 4D R",44598,"Black","",34100.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/204b0ea6e2b8c5bf657bea02a749d6f3545a7e47.jpg","https://dealer.vip/oHFDQV7z48Z5","",""
518,"2GNAXHEV7N6119480","A47816GT",False,2022,"Chevrolet","Equinox","","Utility 4D L",42778,"Black","",21925.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/b9dbfa4f5a0857c2892b748562b5c996986e809c.jpg","https://dealer.vip/ExthUBotMn7P","",""
519,"3GNKBKRS8MS523081","A47818YT",False,2021,"Chevrolet","Blazer","","Utility 4D R",35379,"Silver","",34450.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/06a6fac814514a20ba92986250de21b25b716a74.jpg","https://dealer.vip/njOshdOX3hLo","",""
520,"KNDPNCAC7L7701480","A47782GT",False,2020,"Kia","Sportage","","Utility 4D E",40113,"Brown","",23300.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/63e04decc9b0cd181a3ca996dd1fa073bdb374d8.jpg","https://dealer.vip/Kb_9JwphsvGp","",""
521,"3GCPYFED5LG198337","A47792YT",False,2020,"Chevrolet","Silverado 1500","","Crew Cab LT ",42978,"Black","",40725.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/f11c5084f521a2ebd509100597766eb55490cdf7.jpg","https://dealer.vip/mAw3Bx3rckP9","",""
522,"1GNSKSKD0PR212232","A47799GT",False,2023,"Chevrolet","Tahoe","","Utility 4D P",20367,"Black","",71000.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/3776579946a8b90213d88e853e3c0e0803d48c06.jpg","https://dealer.vip/OQZNw4_ukxkX","",""
523,"1G1YB3D72H5123375","A47759HA",False,2017,"Chevrolet","Corvette","","Convertible ",49198,"Red","",47989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/90ef28f4130d9543836130b2560f5ab09112f77d.jpg","https://dealer.vip/iGi5p3hjtFRJ","",""
524,"5TDYRKEC7MS023978","A47739HA",False,2021,"Toyota","Sienna","","Wagon 5D XLE",71504,"Silver","",38825.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/adf6f572f57d2d9e86aee81915405eed540a3fc0.jpg","https://dealer.vip/D284w60BiSJU","",""
525,"1GCGTCEN0M1229662","A47735WT",False,2021,"Chevrolet","Colorado","","Crew Cab LT ",54553,"Gray","",30625.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7752ab26d565b40be24e60ed675454336624a327.jpg","https://dealer.vip/2ZiNfB2jhpBt","",""
526,"3KPFK4A76HE135803","A47743DT",False,2017,"Kia","Forte","","Sedan 4D LX ",124942,"Blue","",9566.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/9890a20950ab54db61aa1d08816c627c9b53588d.jpg","https://dealer.vip/fR6gMt4rkp4_","",""
527,"5FNRL6H87NB037597","A47738HA",False,2022,"Honda","Odyssey","","Wagon 5D Tou",72891,"Silver","",36100.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/a4179da0622cf14da9b4ac555d4dff4c6810a54c.jpg","https://dealer.vip/i1CZkYmk-zfy","",""
528,"5J8TC2H79KL802907","A47746HA",False,2019,"Acura","RDX","","Utility 4D A",61911,"Red","",28575.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/da9395d7a2372c2a9257577cd1c42dc0c88de745.jpg","https://dealer.vip/KrtKdW_hZcEr","",""
529,"1GNSKMKD7PR225099","A47726GT",False,2023,"Chevrolet","Tahoe","","Utility 4D L",28732,"White","",57400.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/0eb24278de974bb4a069ba11bf440ea11dec94fd.jpg","https://dealer.vip/NuDFGwajdNZh","",""
530,"1GCUDDED0RZ147288","A47747GT",False,2024,"Chevrolet","Silverado 1500","","Crew Cab LT ",592,"Gray","",52989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/7414d56ba8f325b3935257ebb52078f591948b26.jpg","https://dealer.vip/IuAdlEc_6lPT","",""
531,"JN1AZ4FH7JM520076","A47749HA",False,2018,"Nissan","370Z","","Roadster 2D ",83348,"White","",27475.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/80683837876a0d50a292c137b592f47e150ab04d.jpg","https://dealer.vip/C-6t9AjXhFJ7","",""
532,"WVGRF7BP6HD003378","A47705NA",False,2017,"Volkswagen","Touareg","","Wolfsburg AW",102352,"Gold","",19375.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/be55a4c2711c8e3a680b95c5e434b5fe3c82d19c.jpg","https://dealer.vip/Ve7Ll1QKdF1q","",""
533,"WP0AA2A70LL100157","A47696GT",False,2020,"Porsche","Panamera","","Hatchback 4D",36351,"Blue","",64989.0,"https://dealerfunnel-inventory-standardized-images.s3.amazonaws.com/3495/67f6f7909d22d1a3294477e8b2463ddfa81b966e.jpg","https://dealer.vip/ZMvSWf6axj3P","",""
